ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
688372.SH,20260202,37773,46597.68,32820,40527.24,25800,31887.92,25288,31249.04,15130,18709.33,17285,21350.81,3046,3755.04,6356,7822.88,-4752,-5923.97
002204.SZ,20260202,115484,8320.36,131844,9488.31,83963,6049.7,95131,6855.23,114073,8207.49,82796,5964.67,16192,1162.34,19941,1431.68,-52426,-3744.83
300745.SZ,20260202,22475,5898.0,24599,6455.82,13897,3648.07,12513,3286.03,6902,1810.89,6902,1808.18,740,193.07,0,0.0,-5290,-1383.48
688435.SH,20260202,22480,13254.11,24207,14273.31,14559,8597.55,14163,8361.95,11676,6878.89,10153,5979.82,1464,860.74,1657,976.2,-4138,-2425.56
603668.SH,20260202,65208,9752.3,57216,8557.67,68985,10314.54,62105,9285.88,35580,5312.11,37817,5654.06,19336,2885.38,31971,4766.71,25079,3739.8
000892.SZ,20260202,243500,19184.0,254275,20071.1,208236,16428.9,187912,14849.01,126218,9946.25,128032,10072.53,64167,5030.78,71902,5597.29,86044,6832.62
300551.SZ,20260202,23822,3966.14,22850,3806.14,32538,5419.45,28838,4802.75,21635,3603.1,24450,4070.03,7677,1278.6,9534,1588.38,-9367,-1543.7
603229.SH,20260202,38371,3768.64,46283,4543.01,21413,2101.7,24166,2374.93,13630,1337.04,12546,1234.57,11547,1139.96,1966,194.83,-28903,-2833.53
300386.SZ,20260202,18215,2990.88,19160,3147.26,17114,2812.56,15953,2621.06,7379,1212.93,9120,1498.14,1525,250.1,0,0.0,-4219,-683.82
002783.SZ,20260202,82807,8152.36,88412,8689.95,88765,8737.71,70457,6938.27,44833,4420.08,52139,5135.66,7524,741.15,12921,1287.41,-59126,-5826.75
300940.SZ,20260202,19583,5245.17,13781,3708.49,21818,5857.59,16982,4572.44,12609,3381.43,15524,4158.76,1890,510.76,9613,2555.27,-5678,-1549.83
300408.SZ,20260202,68955,33615.07,61672,30076.29,53273,25946.97,59283,28889.03,52444,25560.58,48449,23610.19,17065,8300.35,22333,10847.45,-4458,-2135.77
300614.SZ,20260202,34329,5113.72,31663,4717.12,33081,4928.19,30816,4595.41,19849,2953.13,22263,3309.08,6000,901.05,8516,1274.48,-3647,-529.0
301386.SZ,20260202,35642,9981.42,39847,11160.77,52216,14644.75,47279,13248.11,32798,9193.32,30074,8445.06,6064,1705.59,9520,2671.15,9367,2660.13
300723.SZ,20260202,28469,9526.61,24605,8227.61,22042,7372.48,21972,7355.29,10800,3613.73,13922,4659.56,2516,846.4,3328,1116.77,-9564,-3182.1
301122.SZ,20260202,11015,3201.23,9576,2783.39,6608,1923.14,7041,2050.41,4111,1193.99,4984,1449.77,542,158.93,675,193.73,-2694,-778.97
688525.SH,20260202,99870,172486.56,86494,149440.37,137776,238628.81,128062,221896.26,99170,171978.84,100569,174264.5,49038,84864.65,70729,122357.73,-23402,-40967.32
300678.SZ,20260202,32938,10899.75,33824,11214.52,31136,10321.05,26816,8895.69,15422,5121.29,20369,6747.93,4058,1358.96,2545,842.92,-25415,-8411.15
000920.SZ,20260202,35714,4717.12,32145,4249.61,20712,2736.12,20603,2717.93,8743,1150.94,12921,1704.05,1500,200.1,1000,132.7,-4795,-627.29
605566.SH,20260202,10306,3220.09,11182,3492.09,5666,1768.68,5709,1781.15,2490,777.87,2410,753.4,845,261.85,6,1.86,-2807,-870.14
002878.SZ,20260202,64541,13139.02,69711,14204.71,57169,11647.08,62444,12726.16,32815,6694.46,27737,5653.43,11657,2383.94,6290,1280.19,5068,1068.6
300894.SZ,20260202,18451,2148.08,17352,2021.31,12368,1441.68,15759,1835.59,7025,819.63,4734,552.48,0,0.0,0,0.0,-3876,-445.96
603075.SH,20260202,13901,3270.43,14881,3499.37,5191,1218.81,4566,1073.5,1716,402.92,1510,355.13,1124,265.26,975,229.42,-4455,-1044.77
300660.SZ,20260202,24962,13124.49,27312,14370.26,31562,16609.91,29872,15727.06,19504,10275.28,19105,10060.69,2848,1506.33,2586,1358.01,-13753,-7174.7
300848.SZ,20260202,48370,8389.64,41418,7191.94,51797,9008.13,50096,8694.23,25789,4473.36,32141,5588.11,1830,317.58,4131,714.43,-30102,-5237.37
300761.SZ,20260202,37318,7311.05,37045,7256.11,41287,8091.48,33407,6547.91,24260,4759.82,25017,4906.46,847,163.24,8243,1615.11,-12718,-2461.74
002549.SZ,20260202,87159,18226.66,58268,12199.18,70030,14656.39,72807,15230.04,35365,7399.81,50836,10626.7,11714,2450.32,22357,4677.26,-35185,-7329.57
300620.SZ,20260202,41583,66414.13,32363,52041.95,58924,94479.46,55249,88727.83,45073,72561.33,51797,83041.48,23333,37650.07,29504,47293.74,-14875,-23472.75
002632.SZ,20260202,102232,12400.14,79409,9639.37,55230,6696.32,66939,8114.22,26009,3157.69,29905,3624.55,1815,218.76,9033,1094.77,-37345,-4515.07
300006.SZ,20260202,108334,5538.47,124420,6376.47,137265,7008.75,112103,5739.53,117327,6031.18,103949,5327.74,17101,882.65,39555,2017.31,-26582,-1307.89
002395.SZ,20260202,35209,6955.77,33297,6583.72,29035,5734.78,28256,5584.69,19420,3839.3,17587,3475.35,1715,338.65,6239,1224.74,-1577,-307.61
002176.SZ,20260202,213411,19561.18,196989,18072.64,199504,18300.65,190356,17467.81,121656,11176.1,133774,12265.02,25887,2372.39,39339,3604.86,-101094,-9199.03
600826.SH,20260202,80260,10045.13,87304,10928.61,40882,5121.79,40143,5036.38,17622,2208.1,14413,1811.42,9042,1160.46,5945,759.08,-36796,-4606.67
600481.SH,20260202,651993,60624.63,676504,62915.73,481164,44833.68,500263,46626.71,286507,26762.08,248455,23184.9,90080,8435.97,84522,7929.03,149372,14131.06
002827.SZ,20260202,14765,5165.7,11057,3878.71,12348,4324.82,12374,4340.23,5670,1986.25,7817,2726.61,590,207.62,2125,738.83,-11853,-4143.43
002602.SZ,20260202,455943,91646.06,528745,106426.58,668768,134615.91,746117,150234.16,765904,154324.66,694278,139895.31,630163,127192.82,551639,111223.41,216866,44203.11
603276.SH,20260202,22682,4156.93,21284,3899.24,9600,1759.47,9647,1766.03,1288,237.4,1596,294.97,579,107.29,1620,300.85,-1323,-240.33
688069.SH,20260202,23124,5629.96,20855,5075.51,10260,2515.47,8619,2120.75,5869,1448.86,5941,1465.52,515,130.96,4352,1063.46,10177,2492.91
601949.SH,20260202,116495,8426.45,130484,9428.48,59825,4319.83,50799,3671.81,31357,2265.87,22539,1632.04,1401,101.85,5256,381.67,-33338,-2386.76
603231.SH,20260202,19923,3919.45,20354,4005.86,11194,2201.38,9631,1894.53,3566,702.8,5432,1068.65,1940,382.57,1206,237.16,-4265,-836.62
300592.SZ,20260202,59593,8284.15,56957,7918.42,51551,7174.56,56896,7912.62,34519,4800.2,40299,5598.52,15601,2160.45,7111,989.79,-12743,-1738.53
301089.SZ,20260202,15587,4570.64,11080,3248.35,14493,4248.7,15826,4644.18,7822,2298.29,11426,3353.66,431,128.57,0,0.0,-7471,-2179.49
301208.SZ,20260202,8429,3293.7,6333,2475.26,4373,1709.0,5389,2105.43,3674,1434.63,4173,1629.89,0,0.0,580,226.75,-283,-100.77
603773.SH,20260202,38309,14295.77,37705,14068.34,34901,13019.52,33658,12548.94,16852,6296.18,15376,5731.02,2329,865.0,5652,2128.18,-9001,-3304.46
601995.SH,20260202,88439,30662.24,78233,27142.36,87448,30325.51,80240,27842.5,63054,21871.1,72222,25054.17,35563,12322.2,43809,15142.03,-6529,-2173.4
300445.SZ,20260202,22945,5549.06,23037,5574.52,20689,5005.97,19962,4829.99,9732,2354.41,10238,2473.58,711,171.99,840,203.34,204,62.92
000028.SZ,20260202,31781,8353.01,28558,7508.03,19536,5132.64,22075,5806.73,14989,3947.91,14516,3817.9,1959,514.75,3115,815.64,6831,1808.05
605288.SH,20260202,7039,9208.6,7869,10299.81,5654,7433.01,5709,7521.06,5445,7169.83,4468,5851.74,932,1220.73,1024,1359.56,-888,-1113.36
002514.SZ,20260202,49423,2515.63,13470,685.62,19650,1000.19,27357,1392.47,6329,322.15,33587,1709.58,6264,318.84,7252,369.13,81306,4138.48
600543.SH,20260202,144598,7538.01,148665,7756.9,98331,5103.74,100458,5200.9,58076,2998.45,54428,2807.26,7443,383.68,4898,258.83,73241,3745.95
002946.SZ,20260202,36634,6637.32,38702,7015.14,14487,2628.1,10912,1978.02,2252,409.14,3026,547.91,0,0.0,733,133.48,-1,7.29
002481.SZ,20260202,77497,3990.68,50995,2626.28,67181,3457.21,69676,3587.01,37500,1934.05,57169,2946.15,4269,220.9,8607,443.4,-62555,-3208.5
603236.SH,20260202,36193,32113.48,34410,30531.86,30658,27191.37,26190,23234.38,23524,20869.24,23552,20887.57,8902,7912.01,15125,13432.28,-808,-703.38
600123.SH,20260202,220376,13353.66,238120,14417.16,129649,7857.71,126037,7644.81,70227,4261.78,47401,2880.33,2496,150.51,11190,681.36,-102037,-6161.16
300725.SZ,20260202,21530,8800.02,21405,8753.3,23543,9624.65,21313,8727.87,17186,7034.49,16133,6599.88,2275,930.33,5684,2308.44,-10852,-4416.98
688184.SH,20260202,6444,649.15,7904,795.36,6520,656.09,4968,500.76,1037,103.98,1128,113.11,0,0.0,0,0.0,-215,-20.61
300025.SZ,20260202,73352,4341.97,61716,3649.22,36609,2162.88,39676,2345.17,20967,1234.73,25441,1502.63,1674,99.77,5769,342.34,-2018,-108.7
000012.SZ,20260202,214938,9735.05,192882,8719.91,140585,6364.3,128288,5813.69,65101,2944.21,83558,3784.69,10368,471.14,26265,1196.41,-143213,-6468.51
600421.SH,20260202,20696,1673.69,21784,1761.39,37963,3070.83,42746,3458.24,30810,2496.59,25170,2040.29,3825,311.36,3594,292.55,-17612,-1431.45
300256.SZ,20260202,148812,5876.73,84168,3323.34,105281,4159.19,108664,4290.47,56603,2233.05,106022,4186.34,5611,220.57,17453,689.39,-130906,-5158.06
002040.SZ,20260202,134694,14159.94,72292,7603.23,68398,7190.44,94776,9965.04,27908,2932.97,54617,5744.1,7017,743.3,16331,1714.28,-46667,-4894.18
002753.SZ,20260202,51010,3855.76,36854,2784.74,35377,2670.29,38578,2914.56,16200,1222.42,24029,1812.56,2434,181.85,5560,418.45,-10447,-790.27
603869.SH,20260202,8298,811.57,8321,814.02,8172,799.34,8041,786.07,929,91.16,1037,101.99,0,0.0,0,0.0,-1027,-99.38
300766.SZ,20260202,105432,46039.47,122910,53723.41,156489,68397.51,167072,73062.05,150838,65969.59,136818,59797.43,63752,27883.53,49712,21707.2,40574,18081.12
301356.SZ,20260202,9774,2224.68,10045,2287.25,5668,1290.04,5681,1292.23,1449,328.71,1507,342.57,342,78.63,0,0.0,-1067,-242.74
688416.SH,20260202,21985,23284.98,23128,24494.85,19920,21161.77,20156,21410.91,13158,13946.02,11698,12387.26,2931,3101.89,3012,3201.64,-3539,-3699.81
001219.SZ,20260202,26845,3990.3,26015,3864.14,22665,3367.17,22639,3367.53,6192,921.95,6632,986.37,0,0.0,417,61.38,8415,1255.26
300901.SZ,20260202,12648,2222.27,12780,2246.98,10772,1893.53,12378,2179.45,8225,1448.43,7475,1316.73,6038,1061.76,5050,882.83,-1941,-339.56
600491.SH,20260202,152978,4843.85,167748,5311.42,135063,4277.5,137016,4338.12,90978,2873.11,67748,2143.89,0,0.0,6506,201.04,-159,34.63
301160.SZ,20260202,9098,5882.65,12624,8176.67,12325,7984.99,8494,5508.43,10224,6624.68,8809,5696.22,3907,2539.62,5627,3650.62,-3317,-2134.97
301307.SZ,20260202,31944,10869.35,35809,12186.96,30967,10555.42,27492,9369.3,18490,6301.62,17027,5799.22,5241,1791.05,6315,2161.96,8666,2996.82
002031.SZ,20260202,265600,20267.0,217260,16610.86,185840,14195.18,193660,14788.88,106530,8138.44,144675,11029.47,33698,2580.73,36073,2752.15,-76506,-5754.94
603982.SH,20260202,49670,4200.21,47809,4038.93,15412,1300.82,13192,1115.44,5197,439.43,9268,785.26,0,0.0,10,0.84,3809,329.97
002588.SZ,20260202,124249,13333.58,112824,12124.83,80626,8687.26,77023,8281.76,46712,5045.15,60050,6484.06,10450,1124.46,12140,1299.8,-46738,-5021.79
600018.SH,20260202,317003,15813.09,358355,17851.21,308482,15397.2,311368,15539.04,221211,11040.29,178791,8940.1,112573,5623.68,110755,5543.91,-126467,-6203.01
600550.SH,20260202,324369,49312.6,429886,65855.97,265561,40427.82,400531,61367.38,182369,27865.66,247362,37926.1,420855,65293.02,115375,17749.66,-188609,-29544.96
600732.SH,20260202,150473,20621.34,155232,21254.53,110645,15166.05,115628,15853.06,86419,11838.33,71004,9715.27,24616,3356.05,30288,4158.93,-44188,-5949.44
000733.SZ,20260202,64417,35330.78,61344,33652.28,47480,26047.73,43947,24121.25,34004,18659.72,33695,18488.83,12448,6833.85,19363,10609.73,-3160,-1632.24
000799.SZ,20260202,86745,50784.16,95667,56111.22,132942,77994.13,122648,71841.77,99302,58169.89,95516,55866.39,30948,17996.08,36107,21124.89,13620,7966.92
000887.SZ,20260202,94876,19604.92,144685,29907.41,105298,21769.74,84327,17446.47,81902,16940.62,57986,11994.36,22431,4646.36,17509,3613.4,-76412,-15721.15
300226.SZ,20260202,62018,17843.93,53131,15320.95,54283,15635.79,55535,16004.1,38611,11121.99,42526,12234.8,7932,2298.43,11651,3340.3,-12406,-3500.23
688130.SH,20260202,13480,3200.39,12440,2954.31,5397,1280.15,5801,1376.59,2803,664.84,3158,747.97,0,0.0,281,66.51,-260,-60.91
002980.SZ,20260202,10863,2404.32,8530,1886.96,5658,1251.28,6921,1532.02,2271,503.37,3341,739.98,0,0.0,0,0.0,-915,-198.83
688193.SH,20260202,4454,2336.84,4536,2379.51,2689,1412.32,2374,1247.71,740,388.22,718,377.39,0,0.0,256,132.78,-225,-116.16
002734.SZ,20260202,174911,35851.88,136041,27977.91,187614,38494.73,187815,38595.47,140812,28904.68,156054,32065.41,72487,14949.55,95913,19562.04,-99587,-20562.32
600989.SH,20260202,523788,116299.63,499162,110830.43,437966,97613.24,456556,101676.56,315357,70446.63,303541,67707.37,102698,22811.11,120550,26956.25,-93983,-20754.12
603588.SH,20260202,283692,27894.77,279276,27455.71,203819,20042.06,190286,18711.57,97976,9627.99,109666,10788.29,20285,1996.96,26545,2606.22,-60792,-5944.9
002826.SZ,20260202,24038,4561.56,32389,6155.45,29365,5587.32,22677,4314.2,11123,2121.31,10004,1905.99,1144,220.34,600,114.89,12594,2407.2
688112.SH,20260202,7116,2827.26,7136,2835.81,1687,668.97,1441,572.0,1241,493.97,1153,458.16,0,0.0,314,124.23,-943,-374.56
600080.SH,20260202,38786,3055.83,34067,2683.88,17156,1350.81,15254,1202.39,6033,475.29,10015,788.69,0,0.0,2639,206.98,4989,394.99
300044.SZ,20260202,136827,8151.59,107038,6397.52,256275,15282.77,219519,13106.75,211443,12603.75,250962,14948.27,33985,2047.72,61010,3633.3,-63065,-3676.98
300029.SZ,20260202,22794,1261.85,20786,1156.33,50410,2797.03,43616,2416.33,27100,1502.17,36195,2006.21,4928,273.4,4635,255.58,-7026,-372.51
301317.SZ,20260202,32516,13382.84,19517,8057.63,18332,7567.31,25029,10337.6,15757,6527.89,21414,8832.32,2359,991.29,3004,1241.77,-1774,-744.58
300106.SZ,20260202,46066,5188.57,42865,4830.99,37530,4226.8,42824,4825.08,24136,2725.47,25298,2854.55,4255,481.38,1000,111.6,19951,2252.22
600338.SH,20260202,355033,63516.63,318584,57003.13,261159,46699.98,257283,46019.33,151980,27109.53,175522,31320.29,78360,13835.3,95143,16818.68,-8352,-1555.7
301387.SZ,20260202,8958,5283.68,8330,4907.19,8328,4916.64,6951,4109.19,5919,3494.51,6594,3895.34,904,536.92,2235,1320.03,1618,979.34
300888.SZ,20260202,17930,6323.44,19623,6918.72,15542,5474.9,11275,3977.26,7734,2727.99,8986,3168.11,1767,621.1,3090,1083.35,-8483,-2987.11
002451.SZ,20260202,132611,13991.63,148275,15652.9,122866,12969.57,109237,11532.79,58841,6216.5,63618,6713.25,15165,1604.63,8353,883.39,6554,715.69
603810.SH,20260202,19855,3247.5,21487,3511.57,6488,1059.44,5648,923.32,1900,309.67,1108,181.71,0,0.0,0,0.0,-4241,-689.51
603378.SH,20260202,54676,3576.21,56035,3662.88,17304,1129.81,16979,1109.34,7615,497.14,4698,307.28,0,0.0,1882,123.65,-4182,-266.03
688328.SH,20260202,16782,5363.87,16619,5310.83,6867,2190.96,6513,2078.81,3070,976.91,4113,1311.18,2247,715.81,1722,546.72,-1428,-450.21
601878.SH,20260202,166049,17821.01,159786,17143.16,133488,14320.93,136776,14674.07,85023,9124.33,106196,11393.54,35790,3834.24,17591,1889.74,-34239,-3619.21
688227.SH,20260202,7306,5013.06,7952,5456.92,6595,4517.5,6289,4314.37,5463,3743.92,5694,3902.26,2245,1538.52,1673,1139.44,-2175,-1492.38
600578.SH,20260202,314722,16268.74,371510,19195.77,192450,9958.54,179379,9286.84,105819,5471.84,73133,3790.22,33394,1729.48,22362,1155.76,-241445,-12468.11
600698.SH,20260202,53635,4390.22,54769,4481.89,23466,1920.68,23502,1925.53,7779,637.73,6609,541.22,0,0.0,0,0.0,-21170,-1724.11
003037.SZ,20260202,23031,1811.22,18262,1436.57,14383,1131.6,14786,1163.0,7611,599.06,10399,817.96,0,0.0,1578,124.35,-12931,-1013.56
003011.SZ,20260202,36966,9108.5,40415,9997.84,29657,7332.09,29607,7319.39,14294,3557.43,16487,4071.03,6896,1716.68,1305,326.45,10838,2672.69
688367.SH,20260202,17403,6384.55,19947,7321.25,22277,8192.23,22580,8291.6,26966,9891.49,20871,7657.63,5247,1922.57,8495,3120.35,-7026,-2502.65
002813.SZ,20260202,9337,2619.26,11146,3132.44,8948,2515.06,8192,2300.5,6517,1831.48,5652,1584.48,775,217.94,587,166.33,-2819,-778.55
300223.SZ,20260202,92882,122473.34,59145,78082.7,115614,153103.67,109412,144889.6,93837,124176.79,116182,153749.14,56636,75129.21,74230,98161.57,-52551,-69675.31
600909.SH,20260202,649578,44791.16,689912,47512.37,523163,36112.82,489240,33783.34,337859,23297.99,281438,19419.09,91431,6264.37,141440,9751.55,-401639,-27571.56
600716.SH,20260202,75553,3219.03,70498,2999.7,32005,1361.28,31215,1330.07,15911,676.34,21755,926.85,0,0.0,1,0.04,-8595,-358.41
688131.SH,20260202,27289,19488.07,28050,20039.03,20277,14444.51,22433,15999.64,14088,10045.03,10802,7688.03,3656,2614.49,4025,2865.4,-4095,-2919.6
300740.SZ,20260202,35932,8258.64,40992,9436.92,33720,7756.14,30971,7132.86,30812,7088.53,25408,5846.87,4380,1007.8,7473,1694.46,-378,-69.18
301083.SZ,20260202,12155,2382.19,10260,2010.82,7770,1522.77,9150,1792.77,4149,811.86,4663,913.04,0,0.0,1,0.2,-4416,-860.67
688602.SH,20260202,52260,4500.77,61518,5297.86,49198,4230.69,40551,3486.51,16340,1405.61,15729,1352.69,0,0.0,0,0.0,-25484,-2189.2
002361.SZ,20260202,451293,53705.29,363641,43405.14,416807,49667.22,444160,52887.79,256459,30566.72,297558,35432.32,87217,10433.74,106417,12647.74,-88137,-10334.47
300710.SZ,20260202,12427,3770.06,14219,4312.58,9667,2934.8,8249,2505.0,6480,1978.05,5610,1711.7,0,0.0,497,153.64,-5665,-1718.65
688302.SH,20260202,4285,1955.13,4310,1966.32,3592,1637.03,3650,1663.51,2603,1184.23,1749,794.16,327,148.94,1097,501.34,-1724,-778.2
002218.SZ,20260202,981629,61143.99,1104671,69085.17,935933,58291.49,1079688,67448.53,668414,41643.46,642013,40071.56,524438,33370.59,284042,17844.26,122252,7233.38
603809.SH,20260202,96144,12340.2,101993,13083.22,51833,6653.13,55158,7079.71,23337,2994.29,19604,2517.99,6871,877.44,1431,184.14,-20418,-2592.14
300610.SZ,20260202,23941,2878.5,25456,3056.02,14780,1773.93,13166,1583.77,4506,539.94,4605,552.58,0,0.0,0,0.0,-7630,-914.27
300621.SZ,20260202,46490,4155.98,32727,2921.99,18583,1658.67,25706,2297.84,6654,592.75,13234,1182.26,0,0.0,60,5.32,494,48.16
002189.SZ,20260202,15021,3294.42,12972,2845.83,12657,2775.43,10082,2212.47,4850,1064.04,7377,1615.08,0,0.0,2097,460.51,-7100,-1551.61
301320.SZ,20260202,15283,2746.48,14728,2646.47,7802,1403.21,7966,1434.12,4486,808.68,4877,877.79,0,0.0,0,0.0,1986,355.69
300690.SZ,20260202,12339,3855.21,7959,2490.95,11398,3564.6,11270,3523.34,6873,2148.95,10607,3316.72,636,199.0,1410,436.76,-7342,-2291.05
301197.SZ,20260202,27787,5948.0,24612,5267.9,17679,3788.9,21524,4613.37,8354,1792.74,8334,1786.53,1202,256.85,552,118.68,5588,1199.19
300021.SZ,20260202,180164,8744.64,104938,5095.5,165243,8016.5,179203,8700.52,106788,5187.05,149769,7266.45,10363,500.09,28648,1385.81,-173556,-8404.23
688022.SH,20260202,36287,5779.86,33530,5341.87,16841,2670.52,12333,1964.7,8540,1344.84,8452,1336.09,900,144.45,8254,1297.0,10213,1610.01
002940.SZ,20260202,24684,7943.0,27935,8988.01,18738,6027.28,17838,5741.43,7394,2380.32,8331,2682.8,3288,1061.63,0,0.0,-3248,-1022.54
001395.SZ,20260202,3755,1648.54,3727,1636.72,3467,1521.21,2950,1295.95,2068,907.67,2613,1144.75,0,0.0,0,0.0,-1942,-847.8
600928.SH,20260202,120796,4537.28,128693,4830.14,69521,2608.31,77196,2900.95,34637,1300.96,19652,737.46,3653,136.99,3066,114.98,-46081,-1718.21
603159.SH,20260202,8525,2281.1,8527,2280.55,6742,1805.0,5478,1465.72,11205,3008.22,12905,3464.82,1568,419.11,1130,302.34,4841,1310.87
300384.SZ,20260202,20672,3573.47,16073,2782.51,18060,3123.63,18983,3283.42,7261,1252.57,9056,1564.26,1312,224.1,3194,543.57,-4020,-684.18
002730.SZ,20260202,27338,4287.77,27193,4268.09,22395,3516.55,23773,3727.77,12458,1951.49,11225,1759.95,0,0.0,0,0.0,2485,403.05
300788.SZ,20260202,15476,4631.41,14086,4220.09,10472,3134.05,12916,3870.06,8722,2619.0,7668,2294.3,0,0.0,0,0.0,-1887,-558.59
000056.SZ,20260202,107999,1954.78,71842,1300.34,52211,945.02,92612,1676.28,31336,567.18,52638,952.75,50000,905.0,24454,442.62,241542,4371.91
300327.SZ,20260202,77983,24282.08,71145,22127.92,80447,25030.68,82661,25739.15,56587,17579.63,59820,18597.26,10757,3317.65,12148,3745.71,-39602,-12332.66
300433.SZ,20260202,214980,78189.3,190210,69307.2,242802,88426.59,233908,85256.13,183713,66980.7,198023,72094.95,73361,26719.3,92715,33657.6,-89598,-32361.45
300160.SZ,20260202,39501,2299.33,35893,2088.43,48013,2790.78,42167,2454.43,22320,1301.86,29774,1732.9,0,0.0,2000,116.2,-23794,-1377.23
000593.SZ,20260202,86213,12753.04,87171,12899.13,62340,9237.56,63290,9377.72,34051,5044.45,35149,5208.53,15546,2315.5,12540,1865.18,-16520,-2442.73
600987.SH,20260202,142810,10716.58,135869,10196.8,49333,3703.03,58755,4411.32,27158,2036.28,27420,2050.06,4262,318.49,1519,116.2,-35904,-2690.08
300109.SZ,20260202,36720,6746.43,41163,7560.48,43162,7926.68,35626,6544.85,31720,5827.69,33485,6155.82,15578,2866.5,16907,3106.15,-31267,-5723.96
600865.SH,20260202,127576,18061.01,129458,18321.07,60877,8620.11,62610,8875.49,23022,3264.56,22086,3130.11,5513,784.59,2834,403.59,9634,1376.29
688056.SH,20260202,6046,2229.14,6610,2435.86,2311,851.75,2211,816.51,984,363.16,520,191.67,0,0.0,0,0.0,-1328,-490.52
300598.SZ,20260202,22399,9846.83,20041,8802.9,21890,9625.88,22645,9965.02,14501,6368.92,15462,6791.84,1943,849.24,2585,1131.11,-10993,-4800.7
002542.SZ,20260202,131927,4448.21,85922,2899.4,77886,2627.14,86293,2910.25,53070,1791.23,71228,2403.81,16123,543.98,35562,1197.11,-85882,-2885.03
