MUTUAL_TYPE,TRADE_DATE,FUND_INFLOW,NET_DEAL_AMT,QUOTA_BALANCE,ACCUM_DEAL_AMT,BUY_AMT,SELL_AMT,LEAD_STOCKS_CODE,LEAD_STOCKS_NAME,LS_CHANGE_RATE,INDEX_CLOSE_PRICE,INDEX_CHANGE_RATE,HOLD_MARKET_CAP,DEAL_AMT,QUOTA_BALANCE_TEXT,DEAL_NUM
001,2023-02-22 00:00:00,-2429.65,-3437.09,54429.65,990042.22,15130.41,18567.5,600536.SH,中国软件,7.84,3291.15,-0.47,1392455832276.23,33697.91,54429.65,1979838
001,2023-02-21 00:00:00,3723.14,2641.35,48276.86,993479.31,21945.73,19304.38,600395.SH,盘江股份,9.65,3306.52,0.49,1408531912811.86,41250.11,48276.86,2157530
001,2023-02-20 00:00:00,6929.39,5804.12,45070.61,990837.96,25635.73,19831.61,603888.SH,新华网,10.0,3290.34,2.06,1399814952217.79,45467.34,45070.61,2328516
001,2023-02-17 00:00:00,1674.55,626.400000000001,50325.45,985033.84,21212.33,20585.93,603868.SH,飞科电器,10.0,3224.02,-0.77,1360424327383.13,41798.26,50325.45,2352736
001,2023-02-16 00:00:00,4097.59,3014.93,47902.41,984407.44,25951.05,22936.12,603025.SH,大豪科技,10.01,3249.03,-0.96,1373083465622.6,48887.17,47902.41,2459834
001,2023-02-15 00:00:00,-1092.01,-1858.78,53092.01,981392.51,17708.86,19567.64,600378.SH,昊华科技,9.99,3280.49,-0.39,1377911249236.84,37276.5,53092.01,2214036
001,2023-02-14 00:00:00,1874.3,786.850000000002,50125.7,983251.29,18904.08,18117.23,600282.SH,南钢股份,10.09,3293.28,0.28,1389987006226.6,37021.31,50125.7,2131619
001,2023-02-13 00:00:00,1680.84,536.52,50319.16,982464.44,21559.06,21022.54,603298.SH,杭叉集团,10.01,3284.16,0.72,1384820899229.59,42581.6,50319.16,2242790
001,2023-02-10 00:00:00,-385.730000000003,-1337.6,52385.73,981927.92,16987.36,18324.96,603170.SH,宝立食品,9.99,3260.67,-0.3,1371758991749.3,35312.32,52385.73,2002290
001,2023-02-09 00:00:00,6739.96,5706.61,45260.04,983265.52,21522.66,15816.05,601360.SH,三六零,9.98,3270.38,1.18,1379512277849.49,37338.71,45260.04,1967299
001,2023-02-08 00:00:00,464.720000000001,-435.480000000001,51535.28,977558.91,15187.39,15622.87,601360.SH,三六零,9.98,3232.11,-0.49,1359216262265.38,30810.26,51535.28,1866813
001,2023-02-07 00:00:00,841.019999999997,-212.079999999998,51158.98,977994.39,18076.86,18288.94,603556.SH,海兴电力,10.03,3248.09,0.29,1364694038623.27,36365.8,51158.98,2066935
001,2023-02-06 00:00:00,2212.4,1313.51,49787.6,978206.47,21284.29,19970.78,688339.SH,亿华通,11.71,3238.7,-0.76,1363259718503.76,41255.07,49787.6,2027174
001,2023-02-03 00:00:00,-3210.53,-4331.94,55210.53,976892.96,19339.82,23671.76,688526.SH,科前生物,9.14,3263.41,-0.68,1378485020746.54,43011.58,55210.53,2231856
001,2023-02-02 00:00:00,1861.42,1011.82,50138.58,981224.9,24770.34,23758.52,605168.SH,三人行,10.0,3285.67,0.02,1397894092208.74,48528.86,50138.58,2417018
001,2023-02-01 00:00:00,4278.88,3101.61,47721.12,980213.08,25426.94,22325.33,688006.SH,杭可科技,11.77,3284.92,0.9,1397509229131.02,47752.27,47721.12,2503746
001,2023-01-31 00:00:00,7434.62,6076.94,44565.38,977111.47,29871.76,23794.82,603338.SH,浙江鼎力,10.0,3255.67,-0.42,1386437795711.29,53666.58,44565.38,2839301
001,2023-01-30 00:00:00,10511.82,9435.04,41488.18,971034.53,39541.83,30106.79,601689.SH,拓普集团,10.0,3269.32,0.14,1392290103170.1,69648.62,41488.18,3258442
001,2023-01-20 00:00:00,5053.36,4210.54,46946.64,961599.49,24480.49,20269.95,600536.SH,中国软件,9.99,3264.81,0.76,1383450669625.73,44750.44,46946.64,2438512
001,2023-01-19 00:00:00,6717.82,5690.71,45282.18,957388.95,23209.52,17518.81,601699.SH,潞安环能,9.99,3240.28,0.49,1370958232856.0,40728.33,45282.18,2283622
001,2023-01-18 00:00:00,2940.5,1990.25,49059.5,951698.24,18751.99,16761.74,601828.SH,美凯龙,10.05,3224.41,0.01,1360544900623.65,35513.73,49059.5,2130954
001,2023-01-17 00:00:00,5329.18,4315.86,46670.82,949707.99,22723.77,18407.91,601828.SH,美凯龙,10.1,3224.24,-0.1,1363019361477.91,41131.68,46670.82,2378616
001,2023-01-16 00:00:00,9318.72,8354.51,42681.28,945392.13,31448.99,23094.48,601828.SH,美凯龙,10.04,3227.59,1.01,1360245412717.33,54543.47,42681.28,2587075
001,2023-01-13 00:00:00,7702.24,6305.32,44297.76,937037.62,24509.27,18203.95,600095.SH,湘财股份,10.01,3195.31,1.01,1333196125918.5,42713.22,44297.76,2237090
001,2023-01-12 00:00:00,5519.82,4605.91,46480.18,930732.3,22392.84,17786.93,600556.SH,天下秀,9.97,3163.45,0.05,1309446968512.31,40179.77,46480.18,2305646
001,2023-01-11 00:00:00,5895.34,4823.44,46104.66,926126.39,22954.75,18131.31,601015.SH,陕西黑猫,10.09,3161.84,-0.24,1304555759643.28,41086.06,46104.66,2307937
001,2023-01-10 00:00:00,2728.81,1690.19,49271.19,921302.95,20243.02,18552.83,600729.SH,重庆百货,10.02,3169.51,-0.21,1300628154749.43,38795.85,49271.19,2268949
001,2023-01-09 00:00:00,5604.31,4723.0,46395.69,919612.76,23365.94,18642.94,600446.SH,金证股份,9.99,3176.08,0.58,1298213092043.16,42008.88,46395.69,2294640
001,2023-01-06 00:00:00,5625.89,4471.66,46374.11,914889.76,22928.67,18457.01,600732.SH,爱旭股份,10.0,3157.64,0.08,1281590288169.48,41385.68,46374.11,2264437
001,2023-01-05 00:00:00,6836.24,5658.67,45163.76,910418.1,23992.48,18333.81,605168.SH,三人行,10.0,3155.22,1.01,1272353705681.71,42326.29,45163.76,2472313
001,2023-01-04 00:00:00,1376.36,338.41,50623.64,904759.43,18316.48,17978.07,601155.SH,新城控股,10.0,3123.52,0.22,1245863401459.45,36294.55,50623.64,2193005
001,2023-01-03 00:00:00,-1573.79,-2135.0,53573.79,904421.02,18945.84,21080.84,603529.SH,爱玛科技,10.01,3116.51,0.88,1245232347220.89,40026.68,53573.79,2288027
001,2022-12-30 00:00:00,2394.68,1568.2,49605.32,906556.02,16020.12,14451.92,603466.SH,风语筑,10.0,3089.26,0.51,1241470941264.15,30472.04,49605.32,1888441
001,2022-12-29 00:00:00,717.870000000003,-427.58,51282.13,904987.82,14643.12,15070.7,688180.SH,君实生物,11.05,3073.7,-0.44,1235943454980.56,29713.82,51282.13,1768578
001,2022-12-28 00:00:00,4495.9,3432.0,47504.1,905415.4,20909.81,17477.81,600521.SH,华海药业,10.02,3087.4,-0.26,1240601113389.77,38387.62,47504.1,2324767
001,2022-12-22 00:00:00,2265.98,1882.86,49734.02,901983.4,18090.44,16207.58,600779.SH,水井坊,10.0,3054.43,-0.46,1224893578381.36,34298.02,49734.02,1922212
001,2022-12-21 00:00:00,2869.19,1604.27,49130.81,900100.54,14874.84,13270.57,603000.SH,人民网,10.04,3068.41,-0.17,1223127476667.57,28145.41,49130.81,1830470
001,2022-12-20 00:00:00,2742.75,1575.69,49257.25,898496.27,19193.38,17617.69,605222.SH,起帆电缆,5.23,3073.77,-1.07,1219857815354.6,36811.07,49257.25,2290025
001,2022-12-19 00:00:00,1447.55,-143.299999999999,50552.45,896920.58,17461.18,17604.48,600185.SH,珠免集团,9.97,3107.12,-1.92,1238376111425.03,35065.66,50552.45,2084014
001,2022-12-16 00:00:00,5990.23,4037.59,46009.77,897063.88,22037.9,18000.31,600056.SH,中国医药,10.03,3167.86,-0.02,1258158417401.58,40038.21,46009.77,2298695
001,2022-12-15 00:00:00,2165.1,1064.45,49834.9,893026.29,18576.17,17511.72,600185.SH,珠免集团,9.96,3168.65,-0.25,1250876737310.46,36087.89,49834.9,2059474
001,2022-12-14 00:00:00,1459.85,79.399999999998,50540.15,891961.84,19292.26,19212.86,600185.SH,珠免集团,10.03,3176.53,0.01,1252487522509.17,38505.12,50540.15,2144818
001,2022-12-13 00:00:00,61.910000000004,-1135.6,51938.09,891882.44,19297.88,20433.48,600185.SH,珠免集团,10.03,3176.33,-0.09,1248923739103.24,39731.36,51938.09,2338080
001,2022-12-12 00:00:00,-2311.9,-3676.95,54311.9,893018.04,20966.01,24642.96,600185.SH,珠免集团,10.06,3179.04,-0.87,1252821649630.02,45608.97,54311.9,2567810
001,2022-12-09 00:00:00,1276.44,-3918.95,50723.56,896694.99,37588.2,41507.15,600185.SH,珠免集团,9.98,3206.95,0.3,1268079152087.67,79095.35,50723.56,4001334
001,2022-12-08 00:00:00,346.730000000003,-835.599999999999,51653.27,900613.94,20676.4,21512.0,603056.SH,德邦股份,7.23,3197.35,-0.07,1261471756930.92,42188.4,51653.27,2571368
001,2022-12-07 00:00:00,-240.629999999997,-1390.63,52240.63,901449.54,24157.89,25548.52,600415.SH,小商品城,10.1,3199.62,-0.4,1262583842528.91,49706.41,52240.63,2801778
001,2022-12-06 00:00:00,490.760000000002,-711.560000000001,51509.24,902840.17,24663.14,25374.7,600415.SH,小商品城,10.02,3212.53,0.02,1267901663455.5,50037.84,51509.24,2735566
001,2022-12-05 00:00:00,3682.02,2458.9,48317.98,903551.73,27493.52,25034.62,603000.SH,人民网,10.04,3211.81,1.76,1263745351918.82,52528.14,48317.98,2733846
001,2022-12-02 00:00:00,1423.8,431.969999999998,50576.2,901092.83,20820.44,20388.47,603000.SH,人民网,10.03,3156.14,-0.29,1240148980560.93,41208.91,50576.2,2385076
001,2022-12-01 00:00:00,4805.26,3715.9,47194.74,900660.86,30400.71,26684.81,603589.SH,口子窖,10.0,3165.47,0.45,1245463127967.71,57085.52,47194.74,2920325
001,2022-11-30 00:00:00,6937.53,3670.43,45062.47,896944.96,34836.1,31165.67,603043.SH,广州酒家,9.99,3151.34,0.05,1230912385642.87,66001.77,45062.47,3240075
001,2022-11-29 00:00:00,6947.25,5777.3,45052.75,893274.53,30983.6,25206.3,600325.SH,华发股份,9.98,3149.75,2.31,1227360472536.51,56189.9,45052.75,2878758
001,2022-11-28 00:00:00,-3136.65,-4170.22,55136.65,887497.23,23121.86,27292.08,600007.SH,中国国贸,9.97,3078.55,-0.75,1186706704210.05,50413.94,55136.65,2990480
001,2022-11-25 00:00:00,6844.18,5810.74,45155.82,891667.45,21263.09,15452.35,600376.SH,首开股份,9.98,3101.69,0.4,1202647507079.87,36715.44,45155.82,2148279
001,2022-11-24 00:00:00,3178.51,2216.91,48821.49,885856.71,17997.35,15780.44,600580.SH,卧龙电驱,8.15,3089.31,-0.25,1192608913720.56,33777.79,48821.49,2022835
001,2022-11-23 00:00:00,3511.65,2511.51,48488.35,883639.8,22166.14,19654.63,601800.SH,中国交建,10.0,3096.91,0.26,1195062258151.53,41820.77,48488.35,2415099
001,2022-11-22 00:00:00,2041.52,936.75,49958.48,881128.29,20230.78,19294.03,600050.SH,中国联通,9.97,3088.94,0.13,1189316029310.23,39524.81,49958.48,2308941
001,2022-11-21 00:00:00,730.199999999997,-257.199999999997,51269.8,880191.54,18098.33,18355.53,600223.SH,福瑞达,9.97,3085.04,-0.39,1186550140330.47,36453.86,51269.8,2119960
001,2022-11-18 00:00:00,3270.94,2209.35,48729.06,880448.74,21045.41,18836.06,600223.SH,福瑞达,10.03,3097.24,-0.58,1196493175981.44,39881.47,48729.06,2391073
001,2022-11-17 00:00:00,1634.67,501.73,50365.33,878239.39,20688.0,20186.27,600223.SH,福瑞达,10.0,3115.43,-0.15,1198320981677.07,40874.27,50365.33,2240550
001,2022-11-16 00:00:00,1779.01,955.629999999997,50220.99,877737.66,22791.26,21835.63,600223.SH,福瑞达,9.99,3119.98,-0.45,1202714371010.21,44626.89,50220.99,2452069
001,2022-11-15 00:00:00,4132.88,3394.71,47867.12,876782.03,28136.84,24742.13,601882.SH,海天精工,10.0,3134.08,1.64,1208434105248.31,52878.97,47867.12,2858902
001,2022-11-14 00:00:00,9079.43,8303.2,42920.57,873387.32,35731.48,27428.28,601155.SH,新城控股,10.01,3083.4,-0.13,1184364545541.7,63159.76,42920.57,3256191
001,2022-11-11 00:00:00,9376.94,8231.64,42623.06,865084.12,33422.56,25190.92,601155.SH,新城控股,10.01,3087.29,1.69,1175779786233.1,58613.48,42623.06,2772909
001,2022-11-10 00:00:00,675.980000000003,-24.459999999999,51324.02,856852.48,18929.59,18954.05,600556.SH,天下秀,10.01,3036.13,-0.39,1138769907192.7,37883.64,51324.02,2333427
001,2022-11-09 00:00:00,-209.660000000004,-804.02,52209.66,856876.94,16727.38,17531.4,601155.SH,新城控股,10.03,3048.17,-0.53,1142878396652.48,34258.78,52209.66,2102507
001,2022-11-08 00:00:00,-961.730000000003,-1651.25,52961.73,857680.96,18243.8,19895.05,603985.SH,恒润股份,8.28,3064.49,-0.43,1153710424890.16,38138.85,52961.73,2383709
001,2022-11-07 00:00:00,-945.360000000001,-1545.56,52945.36,859332.21,21622.07,23167.63,601068.SH,中铝国际,10.08,3077.82,0.23,1163069818388.23,44789.7,52945.36,2561206
001,2022-11-04 00:00:00,4498.98,3775.1,47501.02,860877.77,27795.66,24020.56,600933.SH,爱柯迪,10.01,3070.8,2.43,1164843474558.66,51816.22,47501.02,2710591
001,2022-11-03 00:00:00,-1724.9,-2308.2,53724.9,857102.67,21027.83,23336.03,601068.SH,中铝国际,9.9,2997.81,-0.19,1125223720068.51,44363.86,53724.9,2593566
001,2022-11-02 00:00:00,-3529.59,-3570.74,55529.59,859410.87,19736.49,23307.23,603466.SH,风语筑,10.04,3003.37,1.15,1137213725270.13,43043.72,55529.59,2356088
001,2022-11-01 00:00:00,4172.08,3492.78,47827.92,862981.61,32450.06,28957.28,603486.SH,科沃斯,10.0,2969.2,2.62,1125233957811.38,61407.34,47827.92,3450481
001,2022-10-31 00:00:00,-5251.71,-6061.19,57251.71,859488.83,26380.01,32441.2,600745.SH,闻泰科技,9.99,2893.48,-0.77,1079335009424.21,58821.21,57251.71,3502169
001,2022-10-28 00:00:00,1263.19,737.549999999999,50736.81,865550.02,26398.78,25661.23,688185.SH,康希诺,11.38,2915.93,-2.25,1099657077336.91,52060.01,50736.81,3065851
001,2022-10-27 00:00:00,2063.48,1458.36,49936.52,864812.47,25065.04,23606.68,600570.SH,恒生电子,10.01,2982.9,-0.55,1124483019042.25,48671.72,49936.52,2726647
001,2022-10-26 00:00:00,813.080000000002,153.330000000002,51186.92,863354.11,23863.88,23710.55,603060.SH,国检集团,10.02,2999.5,0.78,1133287275439.61,47574.43,51186.92,2818389
001,2022-10-25 00:00:00,2905.4,2255.95,49094.6,863200.78,27456.33,25200.38,603786.SH,科博达,10.0,2976.28,-0.04,1125464087914.23,52656.71,49094.6,2964670
001,2022-10-24 00:00:00,-11559.88,-12206.73,63559.88,860944.83,23519.37,35726.1,603283.SH,赛腾股份,10.0,2977.56,-2.02,1121172642090.01,59245.47,63559.88,3241476
001,2022-10-21 00:00:00,-4025.61,-4776.23,56025.61,873151.56,19921.97,24698.2,603283.SH,赛腾股份,10.0,3038.93,0.13,1169735090368.21,44620.17,56025.61,2631848
001,2022-10-20 00:00:00,-2877.59,-3743.56,54877.59,877927.79,21963.1,25706.66,600641.SH,先导基电,9.99,3035.05,-0.31,1177050125938.14,47669.76,54877.59,2827370
001,2022-10-19 00:00:00,-3773.98,-4514.64,55773.98,881671.35,16396.82,20911.46,603283.SH,赛腾股份,9.99,3044.38,-1.19,1188288621374.82,37308.28,55773.98,2266817
001,2022-10-18 00:00:00,-1193.19,-1928.01,53193.19,886185.99,17346.18,19274.19,601869.SH,长飞光纤,10.01,3080.96,-0.13,1213601761522.16,36620.37,53193.19,2296437
001,2022-10-17 00:00:00,-2170.52,-2976.42,54170.52,888114.0,18668.07,21644.49,600185.SH,珠免集团,10.04,3084.94,0.42,1219722243512.08,40312.56,54170.52,2312142
001,2022-10-14 00:00:00,5562.19,4653.18,46437.81,891090.42,25549.82,20896.64,600763.SH,通策医疗,10.0,3071.99,1.84,1221444883581.36,46446.46,46437.81,2572016
001,2022-10-13 00:00:00,-4588.43,-5456.89,56588.43,886437.24,18226.53,23683.42,603529.SH,爱玛科技,10.0,3016.36,-0.3,1188977953778.35,41909.95,56588.43,2561627
001,2022-10-12 00:00:00,-4507.03,-5485.38,56507.03,891894.13,21359.67,26845.05,603985.SH,恒润股份,10.0,3025.51,1.53,1205539271015.2,48204.72,56507.03,3092836
001,2022-10-11 00:00:00,-1482.19,-2274.16,53482.19,897379.51,19927.82,22201.98,600699.SH,均胜电子,10.01,2979.79,0.19,1198922887871.07,42129.8,53482.19,2941798
001,2022-10-10 00:00:00,322.43,-381.52,51677.57,899653.67,24356.73,24738.25,603027.SH,千禾味业,10.01,2974.15,-1.66,1200486114888.23,49094.98,51677.57,3090419
001,2022-09-30 00:00:00,1136.72,243.119999999999,50863.28,900035.19,18887.52,18644.4,600968.SH,海油发展,5.88,3024.39,-0.55,1229469148840.05,37531.92,50863.28,2459925
001,2022-09-29 00:00:00,3050.43,2016.76,48949.57,899792.07,20758.27,18741.51,600167.SH,联美控股,10.08,3041.2,-0.13,1234560341794.04,39499.78,48949.57,2570416
001,2022-09-28 00:00:00,-679.089999999997,-1535.72,52679.09,897775.31,18338.19,19873.91,603355.SH,莱克电气,8.38,3045.07,-1.58,1230314919464.32,38212.1,52679.09,2457898
001,2022-09-27 00:00:00,3589.61,2530.01,48410.39,899311.03,21600.55,19070.54,605376.SH,博迁新材,10.01,3093.86,1.4,1248677735934.57,40671.09,48410.39,2507050
001,2022-09-26 00:00:00,1950.52,1153.77,50049.48,896781.02,21148.43,19994.66,601869.SH,长飞光纤,10.0,3051.23,-1.2,1228040488527.52,41143.09,50049.48,2611621
001,2022-09-23 00:00:00,1566.83,680.829999999998,50433.17,895627.25,19406.32,18725.49,600941.SH,中国移动,6.01,3088.37,-0.66,1230914753406.96,38131.81,50433.17,2369346
001,2022-09-22 00:00:00,-314.75,-1293.39,52314.75,894946.42,16869.59,18162.98,600536.SH,中国软件,10.0,3108.91,-0.27,1234148545605.91,35032.57,52314.75,2097246
001,2022-09-21 00:00:00,-1460.86,-2472.73,53460.86,896239.81,17639.09,20111.82,600026.SH,中远海能,10.03,3117.18,-0.17,1243992585721.07,37750.91,53460.86,2318885
001,2022-09-20 00:00:00,302.120000000003,-686.370000000003,51697.88,898712.54,17324.44,18010.81,600989.SH,宝丰能源,10.03,3122.41,0.22,1256990855698.08,35335.25,51697.88,2218738
001,2022-09-19 00:00:00,1647.59,670.209999999999,50352.41,899398.91,20237.48,19567.27,603260.SH,合盛硅业,10.0,3115.6,-0.35,1256070551736.24,39804.75,50352.41,2806303
001,2022-09-16 00:00:00,233.169999999998,-1855.19,51766.83,898728.7,29465.65,31320.84,600536.SH,中国软件,10.01,3126.4,-2.3,1254575671375.12,60786.49,51766.83,3244532
001,2022-09-15 00:00:00,-678.480000000003,-1725.57,52678.48,900583.89,23409.56,25135.13,601155.SH,新城控股,7.73,3199.92,-1.16,1284493958034.26,48544.69,52678.48,2768153
001,2022-09-14 00:00:00,-309.599999999999,-1353.8,52309.6,902309.46,17113.08,18466.88,603712.SH,七一二,7.32,3237.54,-0.8,1296305156512.07,35579.96,52309.6,2190777
001,2022-09-13 00:00:00,3264.1,2156.9,48735.9,903663.26,23700.76,21543.86,601717.SH,中创智领,10.0,3263.8,0.05,1308739231849.28,45244.62,48735.9,2555207
001,2022-09-09 00:00:00,9609.45,8316.53,42390.55,901506.36,27082.63,18766.1,600763.SH,通策医疗,10.0,3262.05,0.82,1302962063461.49,45848.73,42390.55,2519360
001,2022-09-08 00:00:00,3063.41,1939.52,48936.59,893189.83,18978.51,17038.99,603056.SH,德邦股份,10.03,3235.59,-0.33,1276550279518.59,36017.5,48936.59,2096871
001,2022-09-07 00:00:00,179.129999999997,-937.619999999999,51820.87,891250.31,20097.05,21034.67,601868.SH,中国能建,10.17,3246.29,0.09,1275637102808.47,41131.72,51820.87,2333321
001,2022-09-06 00:00:00,711.43,-439.220000000001,51288.57,892187.93,20649.92,21089.14,600586.SH,金晶科技,10.02,3243.45,1.36,1279406848664.91,41739.06,51288.57,2195346
001,2022-09-05 00:00:00,-2666.59,-3765.41,54666.59,892627.15,19009.06,22774.47,605090.SH,九丰能源,9.99,3199.91,0.42,1263819966707.89,41783.53,54666.59,2314616
001,2022-09-02 00:00:00,-1683.8,-2760.86,53683.8,896392.56,18714.32,21475.18,603260.SH,合盛硅业,10.0,3186.48,0.05,1269613565387.12,40189.5,53683.8,2473762
001,2022-09-01 00:00:00,-1201.94,-2092.4,53201.94,899153.42,20177.42,22269.82,601869.SH,长飞光纤,10.01,3184.98,-0.54,1282076304022.59,42447.24,53201.94,2666580
001,2022-08-31 00:00:00,6270.43,4519.46,45729.57,901245.82,35476.69,30957.23,601881.SH,中国银河,9.76,3202.14,-0.78,1294639344550.34,66433.92,45729.57,3266800
001,2022-08-30 00:00:00,-655.5,-1804.19,52655.5,896726.36,21289.23,23093.42,601965.SH,中国汽研,10.01,3227.22,-0.42,1287507952443.78,44382.65,52655.5,2644171
001,2022-08-29 00:00:00,2368.78,1306.0,49631.22,898530.55,22878.64,21572.64,605009.SH,豪悦护理,10.01,3240.73,0.14,1293901280793.87,44451.28,49631.22,2550549
001,2022-08-26 00:00:00,3661.95,2720.86,48338.05,897224.55,24527.37,21806.51,601811.SH,新华文轩,10.0,3236.22,-0.31,1294776620666.98,46333.88,48338.05,2497500
001,2022-08-25 00:00:00,3353.31,2573.85,48646.69,894503.69,16149.93,13576.08,600446.SH,金证股份,10.0,3246.25,0.97,1293021426737.44,29726.01,48646.69,1557541
001,2022-08-24 00:00:00,-2497.18,-3247.61,54497.18,891929.84,21940.12,25187.73,600510.SH,黑牡丹,10.01,3215.2,-1.86,1274893120994.54,47127.85,54497.18,2692413
001,2022-08-23 00:00:00,-3814.82,-4914.06,55814.82,895177.45,19989.12,24903.18,600299.SH,安迪苏,9.67,3276.22,-0.05,1298288194121.24,44892.3,55814.82,2527422
001,2022-08-22 00:00:00,3783.52,2552.38,48216.48,900091.51,24656.17,22103.79,600216.SH,浙江医药,10.0,3277.79,0.61,1309388676817.89,46759.96,48216.48,2492350
001,2022-08-19 00:00:00,3621.08,2681.06,48378.92,897539.13,24504.17,21823.11,600011.SH,华能国际,10.0,3258.08,-0.59,1300725386583.63,46327.28,48378.92,2731285
001,2022-08-18 00:00:00,-107.559999999998,-1242.39,52107.56,894858.07,18155.73,19398.12,600933.SH,爱柯迪,9.98,3277.54,-0.46,1306121260565.97,37553.85,52107.56,2030105
001,2022-08-17 00:00:00,4891.63,3783.73,47108.37,896100.46,23090.87,19307.14,601869.SH,长飞光纤,10.0,3292.53,0.45,1317293842494.0,42398.01,47108.37,2248321
001,2022-08-16 00:00:00,858.849999999999,-158.939999999999,51141.15,892316.73,20729.23,20888.17,603305.SH,旭升集团,10.0,3277.88,0.05,1307363173140.19,41617.4,51141.15,2189812
001,2022-08-15 00:00:00,560.910000000004,-584.059999999998,51439.09,892475.67,20133.61,20717.67,600395.SH,盘江股份,10.01,3276.09,-0.02,1309616423626.92,40851.28,51439.09,2336237
001,2022-08-12 00:00:00,4115.66,3023.31,47884.34,893059.73,20914.49,17891.18,600027.SH,华电国际,7.71,3276.89,-0.15,1312663199937.46,38805.67,47884.34,2217264
001,2022-08-11 00:00:00,7422.61,6213.1,44577.39,890036.42,23683.68,17470.58,603327.SH,福蓉科技,10.01,3281.67,1.6,1307614960231.58,41154.26,44577.39,2197790
001,2022-08-10 00:00:00,-2303.19,-3365.76,54303.19,883823.32,17053.07,20418.83,605168.SH,三人行,10.0,3230.02,-0.54,1278849810677.4,37471.9,54303.19,2056035
001,2022-08-09 00:00:00,997.230000000003,-102.600000000002,51002.77,887189.08,18806.14,18908.74,603806.SH,福斯特,10.0,3247.43,0.32,1297340720621.26,37714.88,51002.77,2150403
001,2022-08-08 00:00:00,1677.13,688.02,50322.87,887291.68,19957.47,19269.45,600586.SH,金晶科技,10.02,3236.93,0.31,1293146430297.58,39226.92,50322.87,2154193
001,2022-08-05 00:00:00,2884.38,1779.04,49115.62,886603.66,21415.01,19635.97,688002.SH,睿创微纳,19.99,3227.03,1.19,1295690558677.58,41050.98,49115.62,2256146
001,2022-08-04 00:00:00,-64.410000000004,-1045.82,52064.41,884824.62,20382.37,21428.19,600586.SH,金晶科技,10.0,3189.04,0.8,1278248006472.35,41810.56,52064.41,2402286
001,2022-08-03 00:00:00,-574.559999999998,-1389.51,52574.56,885870.44,23334.79,24724.3,600536.SH,中国软件,9.99,3163.67,-0.71,1269126355698.79,48059.09,52574.56,2630606
001,2022-08-02 00:00:00,304.019999999997,-589.699999999997,51695.98,887259.95,23903.24,24492.94,600586.SH,金晶科技,10.06,3186.27,-2.26,1282989029082.41,48396.18,51695.98,2668033
001,2022-08-01 00:00:00,1946.39,893.059999999998,50053.61,887849.65,20374.39,19481.33,600586.SH,金晶科技,9.95,3259.96,0.21,1307196426407.95,39855.72,50053.61,2189995
001,2022-07-29 00:00:00,517.870000000003,-395.07,51482.13,886956.59,21652.13,22047.2,600586.SH,金晶科技,10.0,3253.24,-0.89,1304949238627.96,43699.33,51482.13,2436553
001,2022-07-28 00:00:00,2370.18,1242.07,49629.82,887351.66,20335.06,19092.99,603728.SH,鸣志电器,10.02,3282.58,0.21,1320049332394.12,39428.05,49629.82,2026845
001,2022-07-27 00:00:00,-469.669999999998,-1572.77,52469.67,886109.59,15492.89,17065.66,603728.SH,鸣志电器,9.99,3275.76,-0.05,1321009751660.16,32558.55,52469.67,1853094
001,2022-07-26 00:00:00,6193.98,5071.66,45806.02,887682.36,19725.7,14654.04,600348.SH,华阳股份,10.0,3277.44,0.83,1327898266420.2,34379.74,45806.02,1958176
001,2022-07-25 00:00:00,-199.309999999998,-1167.56,52199.31,882610.7,17375.55,18543.11,603712.SH,七一二,10.0,3250.39,-0.6,1312073246846.66,35918.66,52199.31,2125505
001,2022-07-22 00:00:00,4285.94,3202.38,47714.06,883778.26,22274.64,19072.26,603283.SH,赛腾股份,10.02,3269.97,-0.06,1319919261411.39,41346.9,47714.06,2285164
001,2022-07-21 00:00:00,-248.82,-1406.66,52248.82,880575.88,19534.1,20940.76,600477.SH,杭萧钢构,10.04,3272.0,-0.99,1315171598842.97,40474.86,52248.82,2247646
001,2022-07-20 00:00:00,2883.36,1933.34,49116.64,881982.54,17889.45,15956.11,603283.SH,赛腾股份,10.01,3304.72,0.77,1333064411985.64,33845.56,49116.64,1965410
001,2022-07-19 00:00:00,-4839.74,-5795.39,56839.74,880049.2,17681.59,23476.98,600872.SH,中炬高新,10.01,3279.43,0.04,1323709566300.23,41158.57,56839.74,2402138
001,2022-07-18 00:00:00,2739.32,1787.32,49260.68,885844.59,23649.92,21862.6,601068.SH,中铝国际,10.1,3278.1,1.55,1335731982055.75,45512.52,49260.68,2431922
001,2022-07-15 00:00:00,-5517.75,-6590.15,57517.75,884057.27,25167.89,31758.04,603305.SH,旭升集团,10.01,3228.06,-1.64,1318594590264.9,56925.93,57517.75,3133430
001,2022-07-14 00:00:00,-1894.62,-2860.95,53894.62,890647.42,23829.9,26690.85,603529.SH,爱玛科技,10.0,3281.74,-0.08,1344181102411.94,50520.75,53894.62,2647671
001,2022-07-13 00:00:00,-2771.6,-3784.33,54771.6,893508.37,22509.47,26293.8,603985.SH,恒润股份,10.0,3284.29,0.09,1348975444219.45,48803.27,54771.6,2701094
001,2022-07-12 00:00:00,-803.650000000001,-1534.37,52803.65,897292.7,22994.22,24528.59,601908.SH,京运通,10.03,3281.47,-0.97,1351149272488.96,47522.81,52803.65,2738070
