数据日期,商品代码,描述,基本每股收益(TTM),形态,成交额变动,前1日涨跌幅%,价格,换手,市场价值,所属行业,总评分,涨跌幅%,最高涨幅,最低跌幅,RSI(7),RSI(14),"Stochastic %D (14, 3, 3)",CCI指标(20）,"MACD Level (12, 26)",单周表现,月表现,3个月表现,6个月表现,年表现,股东数量,波动率-涨跌幅%,总评分/平均数,第2日涨跌幅,第2日最高涨幅,第2日最低跌幅,第2日昨收,第2日盘前涨跌幅%,第2日价格,第2日最低价,第2日最高价,第2日RSI(7),第2日RSI(14),"第2日Stochastic %D (14, 3, 3)","第2日MACD Level (12, 26)",第2日CCI指标(20）,第3日涨跌幅,第3日最高涨幅,第3日最低跌幅,第3日昨收,第3日盘前涨跌幅%,第3日价格,第3日最低价,第3日最高价,第3日RSI(7),第3日RSI(14),"第3日Stochastic %D (14, 3, 3)","第3日MACD Level (12, 26)",第3日CCI指标(20）,第4日涨跌幅,第4日最高涨幅,第4日最低跌幅,第4日昨收,第4日盘前涨跌幅%,第4日价格,第4日最低价,第4日最高价,第4日RSI(7),第4日RSI(14),"第4日Stochastic %D (14, 3, 3)","第4日MACD Level (12, 26)",第4日CCI指标(20）,第5日涨跌幅,第5日最高涨幅,第5日最低跌幅,第5日昨收,第5日盘前涨跌幅%,第5日价格,第5日最低价,第5日最高价,第5日RSI(7),第5日RSI(14),"第5日Stochastic %D (14, 3, 3)","第5日MACD Level (12, 26)",第5日CCI指标(20）,第6日涨跌幅,第6日最高涨幅,第6日最低跌幅,第6日昨收,第6日盘前涨跌幅%,第6日价格,第6日最低价,第6日最高价,第6日RSI(7),第6日RSI(14),"第6日Stochastic %D (14, 3, 3)","第6日MACD Level (12, 26)",第6日CCI指标(20）,第7日涨跌幅,第7日最高涨幅,第7日最低跌幅,第7日昨收,第7日盘前涨跌幅%,第7日价格,第7日最低价,第7日最高价,第7日RSI(7),第7日RSI(14),"第7日Stochastic %D (14, 3, 3)","第7日MACD Level (12, 26)",第7日CCI指标(20）,企业性质,同花顺概念,省份,城市,流通股本,流通比例,第8日涨跌幅,第8日最高涨幅,第8日最低跌幅,第8日昨收,第8日盘前涨跌幅%,第8日价格,第8日最低价,第8日最高价,第8日RSI(7),第8日RSI(14),"第8日Stochastic %D (14, 3, 3)","第8日MACD Level (12, 26)",第8日CCI指标(20）,第9日涨跌幅,第9日最高涨幅,第9日最低跌幅,第9日昨收,第9日盘前涨跌幅%,第9日价格,第9日最低价,第9日最高价,第9日RSI(7),第9日RSI(14),"第9日Stochastic %D (14, 3, 3)","第9日MACD Level (12, 26)",第9日CCI指标(20）,近20日涨幅,近30日涨幅,近40日涨幅,return
2024-12-23,002856.SZ,美芝股份,-1.5977,"蜻蜓线, 长下影线",3.52,10.038240917782016,12.66,16.17,15.0,建筑装饰,10.11,9.991311902693312,9.991311902693312,-3.5621198957428337,77.13273498459219,70.73905571178364,50.77972709551661,204.72421158437044,0.3923184899713803,13.951395139513956,19.321394910461837,73.9010989010989,37.45928338762214,-18.4803605924018,10495.0,4.062742151360748,10.02,-5.292259083728277,7.345971563981041,-10.03159557661927,12.66,4.818325434439174,11.99,11.39,13.59,62.43580340166192,61.82666267731205,67.67187910563594,0.4302912459070231,195.3201243730288,-10.00834028356965,7.923269391159293,-10.00834028356965,11.99,4.837364470391994,10.79,10.79,12.94,44.65617453981553,49.73942729362132,70.23685127133406,0.359411880945979,75.67819303760669,-8.341056533827604,-2.409638554216865,-10.009267840593129,10.79,-10.009267840593129,9.89,9.71,10.53,35.7486556135228,42.95638064389874,55.18863238379771,0.2279888812648653,-126.3126416157707,-5.864509605662286,-1.0111223458038563,-5.864509605662286,9.89,-1.9211324570273127,9.31,9.31,9.79,31.086569324881,39.24232097552147,30.66055746468119,0.0761561734661029,-185.374693529474,3.974221267454342,4.726100966702465,-4.296455424274977,9.31,1.3963480128893555,9.68,8.91,9.75,37.18354595733307,42.64892141709764,13.719329500227724,-0.0141532833388087,-164.95304482524884,-4.75206611570247,2.892561983471086,-4.75206611570247,9.68,0.7231404958677715,9.22,9.22,9.96,32.9546218645922,39.670867785038965,7.594277214492894,-0.1214424214812464,-141.70353205533286,地方国有企业,"国企改革,垃圾分类,粤港澳大湾区,地方国企改革,基建工程,广东国企改革,股权转让(并购重组)",广东,深圳市,121066733.0,0.8947,-1.084598698481577,4.338394793926232,-2.386117136659443,9.22,1.4099783080260195,9.12,9.0,9.62,32.03070159315189,39.03277946971264,7.9703547057499025,-0.2120941118038821,-142.08140523184406,,,,,,,,,,,,,,24.606299212598426,14.46654611211573,,-5.292259083728277
2024-12-24,300208.SZ,*ST中程,-1.6116,"蜻蜓线, 长下影线",-0.26,-14.788732394366194,2.9,2.33,18.0,综合,4.09,19.83471074380165,19.83471074380165,16.115702479338847,50.97614517127012,51.08859038853769,26.540549169859503,-49.63971176941955,0.0086426783604807,-6.148867313915855,5.454545454545452,57.6086956521739,123.07692307692308,-55.03875968992248,24793.0,-2.752860209993827,2.77,13.103448275862064,20.000000000000004,5.51724137931035,2.9,9.655172413793112,3.28,3.06,3.48,63.843315366060544,59.814437803790135,32.44402263699953,0.0403230591168748,185.9431524547767,-5.182926829268291,-1.829268292682915,-7.621951219512195,3.28,-5.487804878048772,3.11,3.03,3.22,56.15118512233588,55.080271443011775,48.85584730570493,0.0511230946483309,82.52202132591228,0.6430868167202578,8.681672025723474,-1.2861736334405156,3.11,0.321543408360136,3.13,3.07,3.38,56.864520383892064,55.52624290356868,62.84930929030897,0.0605975031741343,113.1195335276934,-6.7092651757188495,-1.9169329073482444,-7.987220447284344,3.13,-2.5559105431309925,2.92,2.88,3.07,47.41540076350084,49.92178011817872,67.16580547646664,0.0505777662279789,-24.47992259313325,1.0273972602739811,3.767123287671229,-3.767123287671229,2.92,1.712328767123297,2.95,2.81,3.03,48.832476664297424,50.6875163920666,62.89500509683995,0.0445443225667121,-37.22025912838981,-5.423728813559327,0.3389830508474504,-7.118644067796609,2.95,0.0,2.79,2.74,2.96,41.82010148397103,46.5953236399922,54.12844036697248,0.0265461051960134,-88.87672232868313,地方国有企业,"智能电网,风电,一带一路,煤炭概念,国企改革,光伏概念,小金属概念,金属镍,区块链,物业管理,ST板块,厄尔尼诺概念,地方国企改革,小额贷款,山东国企改革,融资租赁",山东,青岛市,687391130.0,0.9172,-8.602150537634417,0.0,-10.03584229390682,2.79,-0.7168458781362014,2.55,2.51,2.79,33.42129283025845,41.21962352874623,45.25993883792049,-0.0070028811222946,-172.35460823055476,,,,,,,,,,,,,,8.208955223880587,-4.91803278688524,,13.103448275862064
2025-04-22,300237.SZ,美晨科技,-0.7648,光头阳线,1.61,0.7299270072992544,1.66,10.33,19.0,汽车零部件,0.09,20.289855072463773,20.289855072463773,11.594202898550735,66.71157078459197,51.71747503596719,42.39047429320848,19.352161282572165,-0.1421700639815635,12.925170068027208,-24.54545454545456,-17.000000000000004,-14.871794871794874,21.167883211678816,37029.0,-2.108036890645589,0.1,-1.204819277108435,13.855421686746988,-1.204819277108435,1.66,4.216867469879522,1.64,1.64,1.89,64.30224908232853,50.74109256126036,58.56112028373997,-0.1182995845342349,55.33709873453915,-1.829268292682915,6.707317073170738,-3.048780487804867,1.64,-0.6097560975609762,1.61,1.59,1.75,60.47979741739503,49.23943245582179,71.9200350598259,-0.1006426609269635,45.52188552188554,-1.2422360248447215,1.8633540372670687,-3.726708074534165,1.61,0.0,1.59,1.55,1.64,57.807083774812206,48.21499054154141,72.37940645691641,-0.0872574055545774,39.952407790093226,-1.2903225806451624,1.2903225806451624,-1.935483870967744,1.55,-0.6451612903225812,1.53,1.52,1.57,49.69385164284657,45.10539360451412,57.66233697208386,-0.0731669862084272,54.57390023927819,2.6143790849673225,9.80392156862746,1.4512719276145842e-14,1.5299999999999998,0.0,1.57,1.53,1.68,55.109923425894586,47.65056333688392,51.48097877539468,-0.0645982157246076,83.10477235326367,,,,,,,,,,,,,,地方国有企业,"新能源汽车,比亚迪概念,氢能源,长安汽车概念,军工,汽车热管理,国企改革,固废处理,垃圾分类,股权转让(并购重组),节能环保,农业种植,污水处理,乡村振兴,旅游概念,新型城镇化,PPP概念,特色小镇,园林开发,地方国企改革,小鹏汽车概念,橡胶,融资融券,转融券标的",山东,潍坊市,1438894400.0,0.9979,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.417475728155342,-17.41293532338308,-24.200913242009136,-1.204819277108435
2024-12-20,300323.SZ,华灿光电,-0.3939,,2.25,2.053712480252763,7.75,8.03,104.0,光学光电子,6.61,19.96904024767802,19.96904024767802,0.4643962848297252,80.51626463491472,71.6621814599908,50.68117829750762,297.2880192241725,0.1706460830416345,17.78115501519757,21.473354231974923,89.48655256723717,67.3866090712743,21.664050235478808,37151.0,-0.0923068116225493,1.33,2.709677419354838,11.999999999999996,0.6451612903225784,7.75,8.903225806451607,7.96,7.8,8.68,82.43198697930002,73.46637057390794,60.095538434926056,0.2670480580339225,338.8462295727509,-4.522613065326637,1.6331658291457274,-9.67336683417085,7.96,-1.6331658291457274,7.6,7.19,8.09,68.8857223582634,65.73939983916493,72.12588541597361,0.3108154394890325,185.6068446836409,2.894736842105272,9.736842105263149,-1.0526315789473808,7.6,-0.657894736842103,7.82,7.52,8.34,72.14884883352485,67.95736045447526,72.44319366270584,0.3591139242246424,182.27877930953247,-0.3836317135549904,3.1969309462915603,-5.37084398976982,7.82,-5.37084398976982,7.79,7.4,8.07,70.96481899505984,67.31737618247381,68.84615384615384,0.3904689886274752,133.52545629202734,11.168164313222082,20.02567394094992,-0.8985879332477684,7.790000000000001,2.053915275994868,8.66,7.72,9.35,81.33069760495061,74.74517118682434,66.71528267858544,0.4799868426339388,182.32881904958825,-8.083140877598154,-1.5011547344110945,-8.429561200923793,8.66,-2.540415704387998,7.96,7.93,8.53,60.91615545128589,62.447532058837226,67.21176716589561,0.4888115220676763,115.54720526068589,地方国有企业,"国企改革,第三代半导体,芯片概念,华为概念,汽车电子,虚拟现实,消费电子概念,MiniLED,MicroLED概念,VR设备,北京国企改革,地方国企改革,深股通,芯片制造,融资融券,转融券标的",湖北,武汉市,751600820.0,0.4649,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67710049423393,11.671469740633999,,2.709677419354838
2025-01-08,300328.SZ,宜安科技,0.001,,4.53,4.034582132564832,8.01,9.59,49.0,小金属,4.09,10.941828254847646,19.806094182825493,2.3545706371191124,60.7786962217064,51.74945373826128,16.98483166851646,4.364468929988486,-0.2702314595475377,3.756476683937824,-8.036739380022974,0.7547169811320705,81.22171945701358,22.290076335877863,40082.0,8.408645358142891,3.93,1.9975031210986285,14.232209737827722,1.1235955056179758,8.01,5.867665418227224,8.17,8.1,9.15,64.12488755083936,53.96658351372459,30.98283328178162,-0.2058058965164892,75.59113759076448,2.5703794369645148,8.935128518971853,0.0,8.17,0.0,8.38,8.17,8.9,68.27007260287739,56.77406724867233,47.89325360002749,-0.1362325249506657,82.15944371744476,-7.875894988066838,-2.147971360381879,-8.353221957040585,8.38,-5.847255369928414,7.72,7.68,8.2,47.95376454888117,47.05992246661072,56.05388871704986,-0.1328205383968068,-5.924672027085454,9.196891191709843,9.844559585492224,1.1658031088082768,7.720000000000001,2.072538860103629,8.43,7.81,8.48,62.10649902942741,55.8178358485641,59.95549369350792,-0.0719955285509428,62.690593478771,-2.1352313167259758,1.660735468564657,-3.914590747330962,8.43,-0.2372479240806592,8.25,8.1,8.57,57.48319078233595,53.40569595556649,58.33333333333332,-0.037879118802178,73.37178142840509,-1.3333333333333264,2.1818181818181785,-1.8181818181818223,8.25,0.4848484848484745,8.14,8.1,8.43,54.58608268667919,51.9288239856495,60.83788706739525,-0.019492995850272,58.36236933797926,地方国有企业,"医疗器械概念,国企改革,AI眼镜,宁德时代概念,特斯拉概念,华为概念,比亚迪概念,5G,机器人概念,新能源汽车,智能座舱,有机硅概念,小米概念,一体化压铸,毫米波雷达,智能穿戴,消费电子概念,柔性屏(折叠屏),WIN升级,地方国企改革,液态金属,湖南国企改革,融资融券,转融券标的,轻型合金",广东,东莞市,686367980.0,0.9941,-2.699386503067492,1.71779141104293,-2.699386503067492,8.15,-0.8588957055214758,7.93,7.93,8.29,49.04337515382412,49.126263582930704,59.9726775956284,-0.0210020040230425,29.14469830111279,,,,,,,,,,,,,,-11.686879823594277,4.569190600522188,-13.311688311688318,1.9975031210986285
2025-02-13,300530.SZ,领湃科技,-1.3584,,2.96,1.1302795954788891,20.4,5.99,29.0,电池,6.62,19.999999999999996,19.999999999999996,-1.2352941176470638,85.62042054802033,69.44539681880738,80.9606481481482,320.23289665210706,-0.1387626035929443,25.30712530712529,25.07664009809933,-8.520179372197319,30.43478260869564,74.35897435897435,11658.0,1.5008933889219804,1.85,20.00000000000001,20.00000000000001,6.862745098039226,20.4,7.843137254901968,24.48,21.8,24.48,92.35459781479504,79.81125009235771,87.61574074074078,0.4574108705062194,464.9574458080548,11.56045751633986,17.973856209150306,-0.7352941176470721,24.480000000000004,0.0,27.31,24.3,28.88,94.4557384836558,83.89305722995628,92.2253795678555,1.1450406764755812,362.31730054000536,-10.98498718418162,-4.870010984987179,-13.950933723910651,27.31,-8.49505675576712,24.31,23.5,25.98,70.49522576393497,68.160617653816,91.85563551876562,1.4314168415344746,197.22019019751173,0.411353352529829,2.4269847799259407,-4.648292883587011,24.31,-4.648292883586998,24.41,23.18,24.9,70.78344456447479,68.37352189445183,84.91063339098923,1.6474503971614212,145.27642847686758,-3.482179434657933,-0.0819336337566553,-5.899221630479317,24.41,-2.171241294551418,23.56,22.97,24.39,64.53212510592707,64.42976758293588,74.37608104768965,1.7301268251066195,110.48388264072778,0.9337860780984824,2.589134125636685,-3.225806451612895,23.56,-1.1035653650254589,23.78,22.8,24.17,65.4534136783798,64.99258863918897,67.16909645004532,1.7927351168003618,93.77494014365482,地方国有企业,"国企改革,充电桩,储能,高压快充,新能源汽车,股权转让(并购重组),锂电池概念,钠离子电池,地方国企改革,磷酸铁锂",湖南,衡阳市,158274710.0,0.9205,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92592592592593,4.454685099846367,-8.314606741573039,20.00000000000001
2025-04-15,600128.SH,弘业股份,0.1944,,1.21,2.541436464088383,10.21,15.94,22.0,贸易,10.09,10.021551724137948,10.021551724137948,-0.4310344827586115,61.03985907800044,54.86420851668308,38.70862012454931,0.9476427386878308,-0.1213955257325025,17.22158438576349,3.1313131313131364,-14.91666666666666,36.13333333333335,27.94486215538848,22217.0,0.4762837736975562,5.38,2.056807051909883,9.990205680705206,1.9588638589618128,10.21,6.072477962781578,10.42,10.41,11.23,64.20282582600873,56.96256226458749,49.03310390036052,-0.0523914103085818,89.72602739726047,1.0556621880998027,3.1669865642994246,-7.773512476007682,10.42,-2.1113243761996223,10.53,9.61,10.75,65.89487853584347,58.06237698375777,61.553588987217296,0.0110436249700853,42.79996276645269,-6.9325735992402535,-1.3295346628679847,-7.122507122507122,10.53,-2.3741690408357075,9.8,9.78,10.39,48.240456139944335,49.09570156841376,68.79711569977054,0.0023839674252226,8.608160983789825,3.367346938775511,3.46938775510204,0.0,9.8,1.9387755102040765,10.13,9.8,10.14,54.64857629175923,52.65516860371487,70.66594090930373,0.0218969540504687,11.352340607378103,2.171767028627827,2.6653504442250697,0.0,10.13,0.098716683119445,10.35,10.13,10.4,58.632031435385606,54.91837174226724,67.92035398230088,0.054485226146598,37.71055215650748,-1.8357487922705265,1.3526570048309234,-3.3816425120772915,10.35,0.2898550724637791,10.16,10.0,10.49,53.86494591006756,52.58065154404618,67.7655452544833,0.0642397387444582,25.497881775349544,地方国有企业,"煤炭概念,黄金概念,期货概念,化肥,人民币贬值受益,知识产权保护,国企改革,电子商务,创投,节能环保,跨境电商,互联网期货,地方国企改革,江苏国企改革",江苏,南京市,246767500.0,1.0,-2.2637795275590595,1.3779527559055174,-2.460629921259842,10.16,-0.9842519685039336,9.93,9.91,10.3,48.316922427236136,49.81622768364737,67.83373132930653,0.0528025080021041,5.347593582887692,1.007049345417922,3.1218529707955924,-0.9063444108761136,9.929999999999998,0.2014098690835808,10.03,9.84,10.24,50.88307338096103,51.02192211310944,67.36111111111109,0.0512171846797215,7.375537799631072,-1.4478764478764394,7.586933614330871,6.687565308254961,2.056807051909883
2025-05-09,600156.SH,华升股份,-0.1222,,-0.17,-2.8380634390651074,6.4,5.14,25.0,纺织制造,10.11,9.965635738831615,9.965635738831615,0.8591065292096189,80.66334436442655,70.20703534783192,87.87260632936913,228.59517871986688,0.1970982470030424,20.30075187969925,46.45308924485126,31.687242798353907,30.346232179226075,62.025316455696206,28768.0,-0.0848861647259919,2.03,0.0,9.999999999999996,-4.062500000000011,6.4,9.999999999999996,6.4,6.14,7.04,80.66334436442655,70.20703534783192,83.32959627939277,0.243238356954583,229.41831577143816,-7.187499999999999,0.937499999999994,-9.375000000000009,6.4,-2.3437500000000053,5.94,5.8,6.46,56.85041278265175,58.15870032168368,78.79336101859849,0.2399209119655667,112.27302975568008,-1.6835016835016925,0.673400673400674,-5.555555555555556,5.94,-2.0202020202020217,5.84,5.61,5.98,52.89035027496478,55.91233253249575,66.31356314757492,0.2266104247295501,54.1746335245377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方国有企业,"5G,参股券商,人民币贬值受益,医疗器械概念,国企改革,跨境电商,电子商务,网络直播,土地增值,地方国企改革,外贸受益概念,柔性屏(折叠屏),消费电子概念,湖南国企改革",湖南,长沙市,402110700.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08130081300815,13.475177304964546,25.24461839530332,0.0
2025-04-09,600185.SH,格力地产,-0.7118,,1.49,5.175600739371538,6.26,5.25,94.0,房地产,3.59,10.01757469244287,10.01757469244287,-2.9876977152899964,60.789221238819046,56.64850483842181,26.223375707911757,24.158228024661497,0.0053648019199394,3.814262023217239,11.58645276292334,0.8051529790660197,8.680555555555555,3.130148270181211,62541.0,3.38822240900641,7.17,10.063897763578272,10.063897763578272,4.952076677316302,6.26,9.744408945686908,6.89,6.57,6.89,72.38166235999144,65.50239131309411,39.747906414573045,0.0809870190746027,249.76765182293852,-2.6124818577648723,2.322206095791004,-2.757619738751807,6.89,-1.306240928882436,6.71,6.7,7.05,65.8884791174861,61.62950132108264,61.053267719934354,0.1249532915567508,215.4413851830843,0.149031296572277,4.321907600596112,-0.1490312965722902,6.710000000000001,-0.149031296572277,6.72,6.7,7.0,66.08566991043372,61.76475654387456,78.95363895363893,0.1587735529993832,176.81418947727616,-2.0833333333333286,3.869047619047629,-2.529761904761904,6.72,0.4464285714285751,6.58,6.55,6.98,60.38423771565102,58.64786611946292,82.5779159112492,0.1722934324430474,129.76354110639753,-0.4559270516717363,2.583586626139817,-2.583586626139817,6.58,0.1519756838905742,6.55,6.41,6.75,59.109347348191896,57.97274365720075,79.05723905723903,0.1785293102699299,85.78159375426034,-0.3053435114503752,1.221374045801528,-1.9847328244274791,6.55,-1.221374045801528,6.53,6.42,6.63,58.1543828351054,57.49754731793588,73.53535353535352,0.179785005886206,67.24440544098417,地方国有企业,"国企改革,横琴新区,电子商务,粤港澳大湾区,广东自贸区,物业管理,免税店,地方国企改革,富时罗素概念,广东国企改革,沪股通,珠海国企改革,融资融券,西咸新区",广东,珠海市,1885005800.0,1.0,1.3782542113323102,4.134762633996931,-0.3062787136294098,6.53,0.3062787136293962,6.62,6.51,6.8,61.42615673853102,59.12138495259989,71.44781144781143,0.18589946819655,83.84858477603866,,,,,,,,,,,,,,11.190053285968027,14.025500910746814,2.45499181669393,10.063897763578272
2025-02-21,600192.SH,长城电工,-0.4012,,0.9,-0.7029876977152906,6.22,2.33,24.0,电网设备,6.61,10.088495575221229,10.088495575221229,0.0,74.03807912652977,63.38810072712607,54.24836601307192,233.36768578953377,0.0147787778535013,9.31458699472758,11.469534050179206,-4.012345679012356,38.22222222222221,60.30927835051546,39576.0,0.0,1.19,3.53697749,9.324758840372647,2.090032152406807,6.2200000001178335,9.32475884,6.44,6.35,6.8,78.89583803,67.50682288,60.63148311,0.06737642,371.49112519,-3.57142857,1.397515529452505,-4.037267079323671,6.439999999904592,-1.08695652,6.21,6.18,6.53,64.23598909,59.91779888,70.90432703,0.08947,200.29867463,9.98389694,9.983896939999989,0.1610305954319013,6.210000000023641,0.1610306,6.83,6.22,6.83,77.42694722,69.78012668,74.64122325,0.15521887,234.42531658,4.24597365,9.077598833216287,-1.4641288392556164,6.829999999717016,2.48901903,7.12,6.73,7.45,81.20904008,73.11260676,76.93031945,0.22809655,258.31765654,-7.02247191,-0.1404494380815742,-7.724719101012088,7.119999999991396,-1.96629213,6.62,6.57,7.11,60.73866048,60.68677021,78.02861897,0.24270902,149.22391271,9.96978852,9.96978851999999,0.3021148039560262,6.619999999978177,0.3021148,7.28,6.64,7.28,71.71756554,68.33656819,78.11138682,0.30404119,164.0631195,地方国有企业,"军工,国企改革,燃料电池,充电桩,风电,核电,光伏概念,智能电网,地方国企改革,油气开采,甘肃国企改革,苹果期货,融资融券,西部大开发,转融券标的",甘肃,兰州市,441748000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.270125223613592,9.893992932862194,-2.8125000000000067,3.53697749
2025-01-13,600202.SH,哈空调,-0.0019,,-0.44,9.954751131221728,5.35,6.62,18.0,通用设备,9.11,10.082304526748958,10.082304526748958,10.082304526748958,78.12619589946836,65.69205581674751,55.585246827965285,154.57883865044678,-0.0409703239974232,26.17924528301885,0.1872659176029922,27.078384798099755,55.07246376811592,-14.53674121405751,26004.0,-0.9234260220760736,9.61,10.093457943925236,10.093457943925236,0.0,5.35,4.672897196261683,5.89,5.35,5.89,84.89169428045113,72.92897178563494,74.16073354908308,0.0591707132430343,220.3969883641339,-10.0169779286927,5.942275042444831,-10.0169779286927,5.89,-0.5093378607809739,5.3,5.3,6.24,60.88664659492437,58.42731294466617,84.59223789092437,0.0898889536651248,177.77997137357465,-2.264150943396228,0.0,-6.981132075471701,5.3,-6.981132075471701,5.18,4.93,5.3,57.05812672911334,55.9887590795778,83.32981397687281,0.1033589260338265,79.80567940297526,-10.038610038610033,-2.509652509652508,-10.038610038610033,5.18,-3.281853281853281,4.66,4.66,5.05,43.29503915022701,46.861517096723965,67.21970839617899,0.0712529622083497,15.448603683897492,0.214592274678107,1.2875536480686611,-3.433476394849788,4.66,-1.716738197424894,4.67,4.5,4.72,43.600263295821726,47.040316244960366,50.77928607340372,0.0460844382743337,-13.199245757385418,-2.141327623126331,0.2141327623126293,-4.710920770877939,4.67,-0.2141327623126293,4.57,4.45,4.68,41.0240425380021,45.3953669745807,36.60130718954249,0.0178631225052408,-25.05616035942652,地方国有企业,"超超临界发电,国企改革,核电,一带一路,黑龙江自贸区,中俄贸易概念,中俄自贸区,地方国企改革",黑龙江,哈尔滨市,383340670.0,1.0,-2.84463894967177,0.0,-3.0634573304157677,4.57,-0.8752735229759306,4.44,4.43,4.57,37.65001046581001,43.276691852518354,29.260935143288098,-0.0148215336956756,-42.97954671088989,0.2252252252252204,2.9279279279279256,0.0,4.44,1.1261261261261222,4.45,4.44,4.57,38.10684279114987,43.495155836005125,23.981900452488706,-0.039462543155702,-43.32634521313757,-0.3724394785847407,7.429718875501989,14.31623931623931,10.093457943925236
2025-04-11,600207.SH,安彩高科,-0.3247,"蜻蜓线, 长下影线",0.76,4.021447721179623,4.27,2.38,42.0,光伏设备,0.09,10.05154639175257,10.05154639175257,6.958762886597951,59.50032570534839,50.96286649887775,25.203389304588,-9.5118898623282,-0.1556410008301023,3.892944038929422,-7.375271149674635,1.6666666666666523,-2.954545454545472,-10.66945606694562,48056.0,-0.6539560303067944,0.68,0.7025761124121839,6.791569086651056,0.0,4.27,5.152224824355987,4.3,4.27,4.56,60.75126681020764,51.86764185297734,42.66744387144153,-0.1262644802607164,30.54655433138888,-2.7906976744186074,-0.4651162790697575,-4.186046511627901,4.3,-1.162790697674415,4.18,4.12,4.28,53.09763922812824,48.04870849239333,59.33402895598195,-0.111382425908511,-12.10771692992854,-3.827751196172252,0.956937799043063,-4.3062200956937735,4.18,-0.7177033492822814,4.02,4.0,4.22,44.39700037290066,43.45456645616589,66.72465647974082,-0.1112169140837515,-37.8138847858201,0.4975124378109568,0.9950248756218916,-1.2437810945273478,4.02,-1.2437810945273478,4.04,3.97,4.06,45.69470224729308,44.17312264172632,65.58633251680172,-0.1082243687614044,-48.51330203442889,-0.7425742574257487,0.2475247524752422,-1.2376237623762332,4.04,0.0,4.01,3.99,4.05,43.90163945680298,43.28459188916252,59.48275862068966,-0.1070396182238226,-43.66911806624502,2.244389027431418,4.738154613466344,-0.748129675810469,4.01,0.2493765586034859,4.1,3.98,4.2,50.67583093914975,46.74539930947555,56.13026819923372,-0.0977120829795774,-9.257497939255757,地方国有企业,"天然气,国企改革,医疗器械概念,富士康概念,储能,建筑节能,光伏概念,光热发电,低辐射玻璃(Low-E),3D玻璃,光伏玻璃,地方国企改革,沪股通,河南国企改革,特种玻璃,玻璃,融资融券,转融券标的,郭台铭概念",河南,安阳市,1089312550.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.530973451327437,-6.359649122807021,-5.947136563876665,0.7025761124121839
2024-12-24,600223.SH,福瑞达,0.2327,,0.72,-3.653585926928276,7.83,2.68,72.0,美容护理,6.62,9.97191011235955,9.971910112359565,-0.8426966292134778,68.42006955269359,63.60755478716239,41.62754303599375,171.51450393763162,0.1021926092375427,2.755905511811023,10.59322033898305,19.90811638591117,8.599167822468795,-17.142857142857135,43799.0,0.9346054683770024,2.75,9.96168582375478,9.96168582375478,3.1928480204342278,7.83,6.385696040868455,8.61,8.08,8.61,79.51425823897951,72.79410883230148,54.92957746478876,0.1983873127816213,392.0862280927465,-1.393728222996507,8.013937282229982,-4.529616724738663,8.61,4.529616724738683,8.49,8.22,9.3,74.79789559248599,69.8718739837789,74.07161135626349,0.2619200598571058,320.0576309560577,-5.300353356890472,-1.2956419316843275,-7.773851590106008,8.49,-2.826855123674914,8.04,7.83,8.38,59.38689447856443,60.12452546371201,77.50240114986535,0.272814148764029,140.72691726650694,-3.731343283582077,4.601990049751257,-4.104477611940289,8.04,1.9900497512437831,7.74,7.71,8.41,51.18458438135206,54.650902647885296,68.95565092989985,0.2543087865257032,95.68650292851804,-2.325581395348845,1.937984496124024,-3.87596899224806,7.74,1.937984496124024,7.56,7.44,7.89,46.67223984397359,51.614688168360765,51.07296137339055,0.2225532031592001,28.48672338231459,3.5714285714285774,9.788359788359804,0.3968253968254001,7.56,1.71957671957673,7.83,7.59,8.3,53.79985807141825,55.5994250030674,38.19742489270386,0.2166757153004397,71.2124738189431,地方国有企业,"分拆上市意愿,流感,眼科医疗,腾讯概念,国企改革,物业管理,合成生物,医疗器械概念,重组蛋白,养老概念,医美概念,中医药,化妆护肤品,地方国企改革,山东国企改革,沪股通,电子商务,融资融券",山东,淄博市,1016568780.0,1.0,-6.385696040868455,-0.6385696040868432,-6.768837803320565,7.83,-1.404853128991064,7.33,7.3,7.78,41.74529118050298,47.756012116809664,30.805913209346684,0.169715567088585,-14.780241151303253,,,,,,,,,,,,,,13.973799126637543,6.9672131147541005,,9.96168582375478
